,data_valuemessage,geo_entity_id,geo_entity_name,geo_type_name,indicator_data_id,indicator_id,measure,name,year_description
2287,24.4,104,Pelham - Throgs Neck,UHF42,130886,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2288,33.7,105,Crotona -Tremont,UHF42,130887,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2289,33.7,105,Crotona -Tremont,UHF42,130887,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2290,42.2,106,High Bridge - Morrisania,UHF42,130888,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2291,42.2,106,High Bridge - Morrisania,UHF42,130888,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2292,41.0,107,Hunts Point - Mott Haven,UHF42,130889,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2293,41.0,107,Hunts Point - Mott Haven,UHF42,130889,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2294,18.4,201,Greenpoint,UHF42,130890,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2295,18.4,201,Greenpoint,UHF42,130890,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2296,20.7,202,Downtown - Heights - Slope,UHF42,130891,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2297,20.7,202,Downtown - Heights - Slope,UHF42,130891,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2298,24.2,203,Bedford Stuyvesant - Crown Heights,UHF42,130892,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2299,24.2,203,Bedford Stuyvesant - Crown Heights,UHF42,130892,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2300,20.4,204,East New York,UHF42,130893,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2301,20.4,204,East New York,UHF42,130893,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2302,17.2,205,Sunset Park,UHF42,130894,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2303,17.2,205,Sunset Park,UHF42,130894,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2304,17.2,206,Borough Park,UHF42,130895,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2305,17.2,206,Borough Park,UHF42,130895,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2306,13.3,207,East Flatbush - Flatbush,UHF42,130896,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2307,13.3,207,East Flatbush - Flatbush,UHF42,130896,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2308,24.9,3,Manhattan,Borough,151668,643,Per 100 km2,Traffic Density- Annual Vehicle Miles Traveled (VMT),2005
2309,15.5,208,Canarsie - Flatlands,UHF42,130897,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2310,15.5,208,Canarsie - Flatlands,UHF42,130897,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2311,16.6,209,Bensonhurst - Bay Ridge,UHF42,130898,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2312,16.6,209,Bensonhurst - Bay Ridge,UHF42,130898,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2313,22.3,210,Coney Island - Sheepshead Bay,UHF42,130899,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2314,22.3,210,Coney Island - Sheepshead Bay,UHF42,130899,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2315,31.6,211,Williamsburg - Bushwick,UHF42,130900,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2316,31.6,211,Williamsburg - Bushwick,UHF42,130900,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2317,20.6,301,Washington Heights,UHF42,130901,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2318,20.6,301,Washington Heights,UHF42,130901,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2319,30.6,302,Central Harlem - Morningside Heights,UHF42,130902,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2320,30.6,302,Central Harlem - Morningside Heights,UHF42,130902,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2321,44.8,303,East Harlem,UHF42,130903,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2322,44.8,303,East Harlem,UHF42,130903,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2323,15.3,304,Upper West Side,UHF42,130904,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2324,15.3,304,Upper West Side,UHF42,130904,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2325,11.1,305,Upper East Side,UHF42,130905,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2326,11.1,305,Upper East Side,UHF42,130905,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2327,13.5,306,Chelsea - Clinton,UHF42,130906,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2328,13.5,306,Chelsea - Clinton,UHF42,130906,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2329,13.0,307,Gramercy Park - Murray Hill,UHF42,130907,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2330,13.0,307,Gramercy Park - Murray Hill,UHF42,130907,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2331,5.9,308,Greenwich Village - SoHo,UHF42,130908,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2332,5.9,308,Greenwich Village - SoHo,UHF42,130908,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2333,22.0,309,Union Square - Lower East Side,UHF42,130909,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2334,22.0,309,Union Square - Lower East Side,UHF42,130909,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2335,15.6,310,Lower Manhattan,UHF42,130910,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2336,15.6,310,Lower Manhattan,UHF42,130910,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2337,16.9,401,Long Island City - Astoria,UHF42,130911,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2338,16.9,401,Long Island City - Astoria,UHF42,130911,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2339,12.6,402,West Queens,UHF42,130912,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2340,12.6,402,West Queens,UHF42,130912,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2341,15.0,403,Flushing - Clearview,UHF42,130913,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2342,15.0,403,Flushing - Clearview,UHF42,130913,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2343,15.1,404,Bayside - Little Neck,UHF42,130914,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2344,15.1,404,Bayside - Little Neck,UHF42,130914,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2345,18.3,405,Ridgewood - Forest Hills,UHF42,130915,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2346,18.3,405,Ridgewood - Forest Hills,UHF42,130915,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2347,15.2,406,Fresh Meadows,UHF42,130916,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2348,15.2,406,Fresh Meadows,UHF42,130916,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2349,13.4,407,Southwest Queens,UHF42,130917,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2350,13.4,407,Southwest Queens,UHF42,130917,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2351,17.9,408,Jamaica,UHF42,130918,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2352,17.9,408,Jamaica,UHF42,130918,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2353,13.0,409,Southeast Queens,UHF42,130919,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2354,13.0,409,Southeast Queens,UHF42,130919,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2355,30.6,410,Rockaways,UHF42,130920,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2356,30.6,410,Rockaways,UHF42,130920,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2357,18.5,501,Port Richmond,UHF42,130921,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2358,18.5,501,Port Richmond,UHF42,130921,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2359,20.2,502,Stapleton - St. George,UHF42,130922,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2360,20.2,502,Stapleton - St. George,UHF42,130922,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2361,17.8,503,Willowbrook,UHF42,130923,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2362,17.8,503,Willowbrook,UHF42,130923,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2363,15.2,504,South Beach - Tottenville,UHF42,130924,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2364,15.2,504,South Beach - Tottenville,UHF42,130924,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2005-2007
2365,18.6,101,Kingsbridge - Riverdale,UHF42,131507,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2366,18.6,101,Kingsbridge - Riverdale,UHF42,131507,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2367,18.6,102,Northeast Bronx,UHF42,131508,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2368,18.6,102,Northeast Bronx,UHF42,131508,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2369,20.5,103,Fordham - Bronx Pk,UHF42,131509,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2370,20.5,103,Fordham - Bronx Pk,UHF42,131509,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2371,19.7,104,Pelham - Throgs Neck,UHF42,131510,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2372,19.7,104,Pelham - Throgs Neck,UHF42,131510,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2373,25.1,105,Crotona -Tremont,UHF42,131511,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2374,25.1,105,Crotona -Tremont,UHF42,131511,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2375,27.6,106,High Bridge - Morrisania,UHF42,131512,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2376,27.6,106,High Bridge - Morrisania,UHF42,131512,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2377,30.2,107,Hunts Point - Mott Haven,UHF42,131513,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2378,30.2,107,Hunts Point - Mott Haven,UHF42,131513,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2379,10.0,201,Greenpoint,UHF42,131514,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2380,10.0,201,Greenpoint,UHF42,131514,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2381,13.1,202,Downtown - Heights - Slope,UHF42,131515,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2382,13.1,202,Downtown - Heights - Slope,UHF42,131515,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2383,16.3,203,Bedford Stuyvesant - Crown Heights,UHF42,131516,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2384,16.3,203,Bedford Stuyvesant - Crown Heights,UHF42,131516,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2385,13.9,204,East New York,UHF42,131517,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2386,13.9,204,East New York,UHF42,131517,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2387,12.5,205,Sunset Park,UHF42,131518,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2388,12.5,205,Sunset Park,UHF42,131518,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2389,11.8,206,Borough Park,UHF42,131519,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2390,11.8,206,Borough Park,UHF42,131519,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2391,10.5,207,East Flatbush - Flatbush,UHF42,131520,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2392,10.5,207,East Flatbush - Flatbush,UHF42,131520,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2393,12.5,208,Canarsie - Flatlands,UHF42,131521,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2394,12.5,208,Canarsie - Flatlands,UHF42,131521,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2395,10.4,209,Bensonhurst - Bay Ridge,UHF42,131522,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2396,10.4,209,Bensonhurst - Bay Ridge,UHF42,131522,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2397,15.4,210,Coney Island - Sheepshead Bay,UHF42,131523,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2398,15.4,210,Coney Island - Sheepshead Bay,UHF42,131523,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2399,18.2,211,Williamsburg - Bushwick,UHF42,131524,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2400,18.2,211,Williamsburg - Bushwick,UHF42,131524,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2401,12.5,301,Washington Heights,UHF42,131525,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2402,12.5,301,Washington Heights,UHF42,131525,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2403,18.8,302,Central Harlem - Morningside Heights,UHF42,131526,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2404,18.8,302,Central Harlem - Morningside Heights,UHF42,131526,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2405,29.2,303,East Harlem,UHF42,131527,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2406,29.2,303,East Harlem,UHF42,131527,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2407,11.6,304,Upper West Side,UHF42,131528,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2408,11.6,304,Upper West Side,UHF42,131528,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2409,9.2,305,Upper East Side,UHF42,131529,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2410,9.2,305,Upper East Side,UHF42,131529,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2411,9.0,306,Chelsea - Clinton,UHF42,131530,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2412,9.0,306,Chelsea - Clinton,UHF42,131530,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2413,8.6,307,Gramercy Park - Murray Hill,UHF42,131531,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2414,8.6,307,Gramercy Park - Murray Hill,UHF42,131531,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2415,5.4,308,Greenwich Village - SoHo,UHF42,131532,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2416,5.4,308,Greenwich Village - SoHo,UHF42,131532,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2417,15.5,309,Union Square - Lower East Side,UHF42,131533,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2418,15.5,309,Union Square - Lower East Side,UHF42,131533,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2419,5.8,310,Lower Manhattan,UHF42,131534,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2420,5.8,310,Lower Manhattan,UHF42,131534,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2421,12.3,401,Long Island City - Astoria,UHF42,131535,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2422,12.3,401,Long Island City - Astoria,UHF42,131535,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2423,9.6,402,West Queens,UHF42,131536,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2424,9.6,402,West Queens,UHF42,131536,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2425,11.3,403,Flushing - Clearview,UHF42,131537,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2426,11.3,403,Flushing - Clearview,UHF42,131537,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2427,10.2,404,Bayside - Little Neck,UHF42,131538,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2428,10.2,404,Bayside - Little Neck,UHF42,131538,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2429,12.4,405,Ridgewood - Forest Hills,UHF42,131539,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2430,12.4,405,Ridgewood - Forest Hills,UHF42,131539,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2431,9.7,406,Fresh Meadows,UHF42,131540,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2432,9.7,406,Fresh Meadows,UHF42,131540,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2433,10.5,407,Southwest Queens,UHF42,131541,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2434,10.5,407,Southwest Queens,UHF42,131541,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2435,12.7,408,Jamaica,UHF42,131542,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2436,12.7,408,Jamaica,UHF42,131542,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2437,10.0,409,Southeast Queens,UHF42,131543,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2438,10.0,409,Southeast Queens,UHF42,131543,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2439,18.8,410,Rockaways,UHF42,131544,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
2440,18.8,410,Rockaways,UHF42,131544,650,Rate- Adults 20 Yrs and Older,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),2009-2011
